Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
JB Nagar,19.1111,72.8656,Jamavar,19.109179189824307,72.87416423063223,Indian Restaurant
JB Nagar,19.1111,72.8656,Hotel Suba International,19.10614013007769,72.86021774649141,Hotel
JB Nagar,19.1111,72.8656,VITS Hotel Lounge ★★★★☆ Mumbai,19.111797789096048,72.87094785324516,Hotel Bar
JB Nagar,19.1111,72.8656,Hotel Legrand,19.105716425903825,72.86235680242152,Hotel
JB Nagar,19.1111,72.8656,Stella,19.10914740135851,72.87379114035213,Italian Restaurant
JB Nagar,19.1111,72.8656,Dakshin,19.104109582091276,72.87004129091733,Indian Restaurant
Lokhandwala,19.1431889,72.824081,Natural Icecream,19.141574379185833,72.8253714320834,Ice Cream Shop
Lokhandwala,19.1431889,72.824081,Eden Bakery,19.142848081704912,72.82476443571024,Bakery
Lokhandwala,19.1431889,72.824081,Mad Over Donuts,19.14264386893489,72.82476738600698,Donut Shop
Lokhandwala,19.1431889,72.824081,Theobroma,19.14555704717871,72.82317134507828,Dessert Shop
Lokhandwala,19.1431889,72.824081,High Point,19.14429134247893,72.82406002057641,Indian Restaurant
Lokhandwala,19.1431889,72.824081,Guru Da Dhaba,19.141420469632642,72.8251707630685,Vegetarian / Vegan Restaurant
Lokhandwala,19.1431889,72.824081,Joggers Park : Back Tracks,19.145861288606884,72.82170919764243,Track
Lokhandwala,19.1431889,72.824081,Yogos Frozen Yogurt Cafe,19.1464995536633,72.82353376496837,Café
Lokhandwala,19.1431889,72.824081,Breadkraft,19.142726729511175,72.82479334518244,Bakery
Lokhandwala,19.1431889,72.824081,Starbucks,19.14174749562925,72.83075350855513,Coffee Shop
Lokhandwala,19.1431889,72.824081,Beautiful,19.14673132819189,72.82836171038403,Cosmetics Shop
Lokhandwala,19.1431889,72.824081,The Boston Cupcakery,19.146713684316857,72.82826445866107,Cupcake Shop
Lokhandwala,19.1431889,72.824081,Starbucks,19.147260645749853,72.82347058149314,Coffee Shop
Lokhandwala,19.1431889,72.824081,Indigo Delicatessen,19.1364504468811,72.82756504045669,Mediterranean Restaurant
Lokhandwala,19.1431889,72.824081,Sykz,19.14692377524249,72.82888751982902,Gym / Fitness Center
Lokhandwala,19.1431889,72.824081,Sabai Foot Spa,19.141501713128918,72.83126222760065,Spa
Lokhandwala,19.1431889,72.824081,Bistro 1 Cafe,19.136656435439225,72.82913638330596,Café
Lokhandwala,19.1431889,72.824081,Delicacy of China,19.142327952964017,72.82932573085064,Chinese Restaurant
Lokhandwala,19.1431889,72.824081,Hangla's,19.1402917035866,72.82641586166108,Food Truck
Lokhandwala,19.1431889,72.824081,PVR ICON,19.141530556037317,72.8303305280868,Movie Theater
Lokhandwala,19.1431889,72.824081,Sasural,19.14028380932351,72.82608781003556,Indian Restaurant
Lokhandwala,19.1431889,72.824081,015's Cafe,19.136214374842346,72.82723120789565,Lounge
Lokhandwala,19.1431889,72.824081,Woodside,19.14819749835419,72.83141948066499,Bar
Lokhandwala,19.1431889,72.824081,Mainland China,19.141313950168616,72.83256234609917,Chinese Restaurant
Lokhandwala,19.1431889,72.824081,Alfredos Bar & Diner,19.139471751527417,72.8315149191101,Diner
Lokhandwala,19.1431889,72.824081,Waves Gym,19.141565293050988,72.83193051624791,Gym
Lokhandwala,19.1431889,72.824081,McDonald's,19.141247123929304,72.82557884818489,Fast Food Restaurant
Lokhandwala,19.1431889,72.824081,The Calcutta Club,19.148738212949493,72.83143562237763,Bengali Restaurant
Lokhandwala,19.1431889,72.824081,Lemon Leaf,19.139779387111414,72.82936873216538,Asian Restaurant
Lokhandwala,19.1431889,72.824081,Pishu's,19.136251794128736,72.82889762827182,Juice Bar
Lokhandwala,19.1431889,72.824081,PVR ECX,19.138741368876946,72.83177743265958,Multiplex
Lokhandwala,19.1431889,72.824081,The Celebration Sports Club,19.146610163842738,72.82631376656228,Gym / Fitness Center
Lokhandwala,19.1431889,72.824081,Noble Medical,19.140979087263563,72.8274171859637,Pharmacy
Lokhandwala,19.1431889,72.824081,Tibb's,19.14693691755447,72.8285324640062,Fast Food Restaurant
Lokhandwala,19.1431889,72.824081,Marks & Spencer,19.146166669985085,72.82899024568272,Women's Store
Lokhandwala,19.1431889,72.824081,China Gate,19.140098188844455,72.83153912383088,Chinese Restaurant
Lokhandwala,19.1431889,72.824081,Subway,19.146787019059456,72.82828950993243,Sandwich Place
Lokhandwala,19.1431889,72.824081,Shabri Veg Restaurant,19.13615756813534,72.8271702616078,Indian Restaurant
Lokhandwala,19.1431889,72.824081,Chocolateria San Churro,19.13939056995039,72.83161370626688,Dessert Shop
Lokhandwala,19.1431889,72.824081,Indigo Deli,19.13642952061536,72.82755288854011,Italian Restaurant
Lokhandwala,19.1431889,72.824081,Subway,19.14125035277429,72.83141864411192,Deli / Bodega
Lokhandwala,19.1431889,72.824081,Love and Cheesecake,19.145513011269543,72.82334822223399,Cupcake Shop
Lokhandwala,19.1431889,72.824081,Raheja Classique Club,19.1409062077584,72.82984439719259,Building
Lokhandwala,19.1431889,72.824081,Independence Brewing Company,19.139157558650446,72.8325178843149,Brewery
Lokhandwala,19.1431889,72.824081,Alfredo,19.139408547974764,72.83162411830467,Pub
Lokhandwala,19.1431889,72.824081,Quesso Risorante,19.14877199833972,72.83138134685903,Italian Restaurant
Lokhandwala,19.1431889,72.824081,Bakers & More,19.143070157655583,72.82918148053469,Bakery
Lokhandwala,19.1431889,72.824081,Carter's Blue,19.139599362001828,72.83160179473985,Indian Restaurant
Lokhandwala,19.1431889,72.824081,Pebbles Speciality Seafood,19.140681745321032,72.83151083281027,Seafood Restaurant
Lokhandwala,19.1431889,72.824081,Yoko sizzlers,19.147962180013316,72.83137526774387,Steakhouse
Lokhandwala,19.1431889,72.824081,The Bubblegum Route,19.139754721427995,72.82934136861918,Food
Lokhandwala,19.1431889,72.824081,Brewbot,19.14098410192941,72.83313669792432,Brewery
Lokhandwala,19.1431889,72.824081,Kailash Parbat,19.141003587661093,72.83155930969785,Indian Restaurant
Lokhandwala,19.1431889,72.824081,Tap Sports Bar,19.13980744456143,72.8315591531206,Sports Bar
Lokhandwala,19.1431889,72.824081,Elixir Fitness,19.148825954525876,72.82544701948198,Gym / Fitness Center
Lokhandwala,19.1431889,72.824081,Caravan Serai,19.139855375965837,72.83155909951776,Italian Restaurant
Lokhandwala,19.1431889,72.824081,Tap,19.13994695300252,72.83156340294356,Chinese Restaurant
Lokhandwala,19.1431889,72.824081,Godrej Nature's Basket,19.145833278307062,72.82939497097202,Supermarket
Lokhandwala,19.1431889,72.824081,Food Inn,19.14143607931882,72.825260764925,Indian Restaurant
Lokhandwala,19.1431889,72.824081,Almond Flower,19.14469705015833,72.82938156416817,Indian Restaurant
Lokhandwala,19.1431889,72.824081,Underground Coffee Society,19.149609198526736,72.82989399382731,Café
Lokhandwala,19.1431889,72.824081,Baskin-Robbins,19.14685553329642,72.82862233801342,Ice Cream Shop
Lokhandwala,19.1431889,72.824081,Oh! Calcutta Express,19.13952028196573,72.82701703672431,Bengali Restaurant
Lokhandwala,19.1431889,72.824081,Sernyaa Tibetan Chinese Restaurant,19.144600222318694,72.83129067392905,Chinese Restaurant
Lokhandwala,19.1431889,72.824081,Fire Bowl,19.14861624825363,72.83139969476316,Chinese Restaurant
Lokhandwala,19.1431889,72.824081,Jaffer Bhai's Delhi Durbar,19.13622849912918,72.82847688862608,Indian Restaurant
Lokhandwala,19.1431889,72.824081,"Fresh healthy café, Lokhandwala, Mumbai",19.14670435494819,72.82893913981194,Café
Lokhandwala,19.1431889,72.824081,La Patio,19.141212703150977,72.83328273245596,Indian Restaurant
Lokhandwala,19.1431889,72.824081,Buckets And Tuckets,19.141302297957075,72.83129329664665,Food Court
Lokhandwala,19.1431889,72.824081,Love & Latte,19.14716394456016,72.82936311815308,Café
Lokhandwala,19.1431889,72.824081,SODA Bar & Grill,19.13450021872268,72.82548459416329,Bar
Lokhandwala,19.1431889,72.824081,Domino's Pizza,19.14123027120831,72.8248484121667,Pizza Place
Lokhandwala,19.1431889,72.824081,Foodinn,19.141409252791615,72.82549383650293,Indian Restaurant
Lokhandwala,19.1431889,72.824081,Pizzaroma Andheri,19.137667806685883,72.83120155334473,Pizza Place
Lokhandwala,19.1431889,72.824081,T.G.I.F - Infinity Mall,19.140516560875096,72.8313048365752,American Restaurant
Lokhandwala,19.1431889,72.824081,Clothes Rack,19.135697056186928,72.82746443968983,Clothing Store
Lokhandwala,19.1431889,72.824081,Infiniti Mall,19.14131495647417,72.83129626288253,Shopping Mall
Lokhandwala,19.1431889,72.824081,Barista,19.138507479961913,72.82768127219518,Coffee Shop
Lokhandwala,19.1431889,72.824081,Domino's Pizza,19.142,72.831,Pizza Place
Lokhandwala,19.1431889,72.824081,Lebanese Point,19.141305864898296,72.8248989087232,Falafel Restaurant
Lokhandwala,19.1431889,72.824081,Food court,19.141268575726457,72.83131460911936,Fast Food Restaurant
Lokhandwala,19.1431889,72.824081,Cafe Coffee Day,19.1411473416193,72.83142009157646,Café
Lokhandwala,19.1431889,72.824081,Time & again,19.141777663058786,72.82990868737794,Arcade
Lokhandwala,19.1431889,72.824081,Panchavati Gaurav,19.141243525797393,72.8313603264284,Indian Restaurant
Lokhandwala,19.1431889,72.824081,Fingers Cross,19.14174507053736,72.8298498228806,Pub
Lokhandwala,19.1431889,72.824081,McDonald's,19.14133911362953,72.83127337859368,Fast Food Restaurant
Lokhandwala,19.1431889,72.824081,Burger King,19.1412845553381,72.83129823232753,Fast Food Restaurant
Lokhandwala,19.1431889,72.824081,Cafe Coffee Day,19.141162536060012,72.82744480889805,Café
Lokhandwala,19.1431889,72.824081,# Tag Café,19.134434849760225,72.82559827533174,Lounge
Lokhandwala,19.1431889,72.824081,Lokhandwala bridge,19.14687086999076,72.8273408390194,Garden
Lokhandwala,19.1431889,72.824081,Dunkin',19.138743260462515,72.83182546430825,Donut Shop
Lokhandwala,19.1431889,72.824081,Club Escape,19.140079302580396,72.83214724988403,Nightclub
Lokhandwala,19.1431889,72.824081,Miro,19.136259627754143,72.8280549674746,Spanish Restaurant
Lokhandwala,19.1431889,72.824081,bread kraft franky corner,19.14389154995911,72.82472121870627,Bakery
Lokhandwala,19.1431889,72.824081,Brijwasi Paan Bhandar,19.14084906844221,72.82951614113718,Food Truck
Lokhandwala,19.1431889,72.824081,Barista Lavazza,19.146602114460634,72.82891114451193,Coffee Shop
Lokhandwala,19.1431889,72.824081,E Gym lokhandwala complex,19.147165752663703,72.82353274868726,Gym
Lokhandwala,19.1431889,72.824081,Cafe Coffee Day,19.14685183646173,72.82875716217053,Café
Lokhandwala,19.1431889,72.824081,Westside,19.141306318255232,72.83131550703487,Clothing Store
Lokhandwala,19.1431889,72.824081,Local Passenger,19.140789186054143,72.83304673251467,Bar
Marol,19.1172198,72.88234200000001,Benzys,19.120164868254616,72.88009965676395,Indian Restaurant
Marol,19.1172198,72.88234200000001,Uttam Da Dhaba,19.11607278429451,72.8798274272608,Indian Restaurant
Marol,19.1172198,72.88234200000001,Baskin-Robbins,19.121535777724542,72.87874485860023,Ice Cream Shop
Marol,19.1172198,72.88234200000001,Eva's Pizza,19.11413125812075,72.88759008466205,Fast Food Restaurant
Marol,19.1172198,72.88234200000001,Gurukripa,19.11686555161323,72.88930157762846,Indian Restaurant
Marol,19.1172198,72.88234200000001,Shubham Greens,19.11713154269229,72.88263604730673,Indian Restaurant
Marol,19.1172198,72.88234200000001,Cafe Coffee Day,19.12244427670276,72.87982539121909,Coffee Shop
Marol,19.1172198,72.88234200000001,Cafe Coffee Day,19.10991217091558,72.8794215741696,Coffee Shop
Marol,19.1172198,72.88234200000001,Wazwaan Restaurant,19.120387726732087,72.88528781568185,Diner
Marol,19.1172198,72.88234200000001,Hotel Keys nestor,19.11567688235229,72.88363384414357,Hotel
Marol,19.1172198,72.88234200000001,Hotel Suncity Residency Mumbai,19.11873529615563,72.8738795976195,Hotel
Marol,19.1172198,72.88234200000001,New Cafe Marol,19.111595255748725,72.87868316410263,Indian Restaurant
Marol,19.1172198,72.88234200000001,Cafe Coffee Day,19.109873109725548,72.88134258352068,Café
Marol,19.1172198,72.88234200000001,The Fusion Kitchen,19.120785,72.875435,Restaurant
Model Town,19.184102399999997,72.9437657,Rasna Steam Hot,19.18082204778822,72.94031417736666,Snack Place
Model Town,19.184102399999997,72.9437657,Urban Tadka,19.183813963288003,72.95091612210126,Indian Restaurant
Model Town,19.184102399999997,72.9437657,Pop Tate's,19.18381326663926,72.95139439210196,Pub
Model Town,19.184102399999997,72.9437657,Shiv Sagar,19.178752089941806,72.94880775271967,Indian Restaurant
Model Town,19.184102399999997,72.9437657,Kartik Juice And Snacks,19.180573091272766,72.93972014696958,Food & Drink Shop
Model Town,19.184102399999997,72.9437657,Cypruss,19.180718310173404,72.94023454074872,Mountain
Model Town,19.184102399999997,72.9437657,"poptates,mulund",19.184165382053404,72.95157289172151,Italian Restaurant
Model Town,19.184102399999997,72.9437657,Manju Sandwich,19.17669822039207,72.9456260465897,Snack Place
Model Town,19.184102399999997,72.9437657,Shloka dining bar,19.181108,72.94623,Wine Bar
Model Town,19.184102399999997,72.9437657,Maroosh,19.180829294658267,72.94635787333246,Fast Food Restaurant
Model Town,19.184102399999997,72.9437657,Big Cinemas,19.18356093917787,72.95199784306067,Multiplex
Model Town,19.184102399999997,72.9437657,Baskin-Robbins,19.18064296245575,72.93941700000005,Ice Cream Shop
Model Town,19.184102399999997,72.9437657,Yogi Hills,19.184414570309087,72.93835415633166,Mountain
Model Town,19.184102399999997,72.9437657,R Mall,19.183781419955725,72.95157303958881,Shopping Mall
Model Town,19.184102399999997,72.9437657,McDonald's,19.180796373079385,72.93840051455979,Fast Food Restaurant
Model Town,19.184102399999997,72.9437657,rude Lounge - Mulund,19.17805103312611,72.94431217416673,Lounge
Model Town,19.184102399999997,72.9437657,McDonald's,19.18387784235598,72.95166621880246,Fast Food Restaurant
Model Town,19.184102399999997,72.9437657,The Chocolate Room,19.183840687327727,72.9513823376857,Dessert Shop
Model Town,19.184102399999997,72.9437657,China Garden,19.181304280513913,72.94073901420114,Chinese Restaurant
Model Town,19.184102399999997,72.9437657,Johnson Garden,19.185085046030526,72.94347577258588,Park
Model Town,19.184102399999997,72.9437657,Subway,19.18380374941282,72.95149484387683,Sandwich Place
Model Town,19.184102399999997,72.9437657,Pizza Hut,19.1838352339889,72.95152319303834,Pizza Place
Model Town,19.184102399999997,72.9437657,Big Bazar,19.183843964199053,72.94735135122478,Department Store
Model Town,19.184102399999997,72.9437657,World Fitness,19.186095142219344,72.9468842089355,Gym / Fitness Center
Model Town,19.184102399999997,72.9437657,Shabri Chinese Restaurant,19.185563077452613,72.9472017288208,Chinese Restaurant
Model Town,19.184102399999997,72.9437657,Nisarga Restaurant,19.18205647224038,72.94723600753505,Indian Restaurant
Model Town,19.184102399999997,72.9437657,D'Crepes Cafe,19.181168,72.946445,Café
Model Town,19.184102399999997,72.9437657,Woodlands Retreat,19.17568982936483,72.9436487908259,Indian Restaurant
Model Town,19.184102399999997,72.9437657,On the Hills,19.179499712077302,72.94118038520803,Trail
Model Town,19.184102399999997,72.9437657,Thane Checknaka,19.187597818230028,72.94863742957139,Toll Booth
Model Town,19.184102399999997,72.9437657,Ranjeet Chinese Pure Veg.,19.19068520298235,72.94451415538788,Chinese Restaurant
Model Town,19.184102399999997,72.9437657,Lifestyle,19.183638917844792,72.95138969070875,Clothing Store
Model Town,19.184102399999997,72.9437657,Pantaloons,19.183712269425904,72.95183241020436,Clothing Store
Model Town,19.184102399999997,72.9437657,Archana Veg Restaurant,19.183173885964877,72.952426418108,Indian Restaurant
Model Town,19.184102399999997,72.9437657,Mulund Bus Depot,19.175821660233975,72.94746092767816,Bus Station
Oshiwara,19.1502437,72.83422940000001,LSD - Love Sugar Dough,19.151545718170564,72.8323413083219,Cupcake Shop
Oshiwara,19.1502437,72.83422940000001,Pratap's The Dhaba,19.14887624830474,72.83209746279675,Indian Restaurant
Oshiwara,19.1502437,72.83422940000001,Top 'n' Town,19.151634291866458,72.83229726838726,Ice Cream Shop
Oshiwara,19.1502437,72.83422940000001,Woodside,19.14819749835419,72.83141948066499,Bar
Oshiwara,19.1502437,72.83422940000001,The Calcutta Club,19.148738212949493,72.83143562237763,Bengali Restaurant
Oshiwara,19.1502437,72.83422940000001,Sammy Sosa,19.151204813237435,72.83175228577498,Mexican Restaurant
Oshiwara,19.1502437,72.83422940000001,Le15 Patisserie @ Lokhandwala,19.15251493490186,72.83092221126502,Bakery
Oshiwara,19.1502437,72.83422940000001,Golds Gym,19.148714140901166,72.83252702730384,Gym / Fitness Center
Oshiwara,19.1502437,72.83422940000001,Bru World Cafe,19.15104866766351,72.83570650463186,Café
Oshiwara,19.1502437,72.83422940000001,Quesso Risorante,19.14877199833972,72.83138134685903,Italian Restaurant
Oshiwara,19.1502437,72.83422940000001,The Bar Stock Exchange,19.151378856257363,72.83264654507936,Lounge
Oshiwara,19.1502437,72.83422940000001,Maroosh,19.15137046934379,72.83157736657749,Middle Eastern Restaurant
Oshiwara,19.1502437,72.83422940000001,Fitness First,19.15129362266897,72.83338778473325,Gym
Oshiwara,19.1502437,72.83422940000001,Barista,19.150038534503114,72.83136830617241,Café
Oshiwara,19.1502437,72.83422940000001,Yoko sizzlers,19.147962180013316,72.83137526774387,Steakhouse
Oshiwara,19.1502437,72.83422940000001,Sykz,19.14692377524249,72.82888751982902,Gym / Fitness Center
Oshiwara,19.1502437,72.83422940000001,Beautiful,19.14673132819189,72.82836171038403,Cosmetics Shop
Oshiwara,19.1502437,72.83422940000001,Fareed Seekh Kebab,19.14333600769705,72.83794296972663,Indian Restaurant
Oshiwara,19.1502437,72.83422940000001,The Boston Cupcakery,19.146713684316857,72.82826445866107,Cupcake Shop
Oshiwara,19.1502437,72.83422940000001,Fire Bowl,19.14861624825363,72.83139969476316,Chinese Restaurant
Oshiwara,19.1502437,72.83422940000001,Bhojohori Manna,19.148763777274194,72.83302349375617,Seafood Restaurant
Oshiwara,19.1502437,72.83422940000001,Underground Coffee Society,19.149609198526736,72.82989399382731,Café
Oshiwara,19.1502437,72.83422940000001,Waves Gym,19.141565293050988,72.83193051624791,Gym
Oshiwara,19.1502437,72.83422940000001,Costa Coffee,19.151563444707207,72.83414608350766,Café
Oshiwara,19.1502437,72.83422940000001,Tibb's,19.14693691755447,72.8285324640062,Fast Food Restaurant
Oshiwara,19.1502437,72.83422940000001,Marks & Spencer,19.146166669985085,72.82899024568272,Women's Store
Oshiwara,19.1502437,72.83422940000001,Subway,19.146787019059456,72.82828950993243,Sandwich Place
Oshiwara,19.1502437,72.83422940000001,Dinshaw's Xpress Cafe,19.152427862727297,72.8311327410566,Café
